cust_id,label,basic_1,basic_2,basic_3,basic_4,basic_5,basic_6,basic_7,basic_8,basic_9,basic_10,basic_11,basic_12,basic_13,basic_14,basic_15,loan1_1,loan1_2,loan1_3,loan1_4,loan1_5,loan1_6,loan1_7,loan1_8,loan1_9,loan1_10,loan1_11,loan1_12,loan1_13,loan1_14,loan1_15,loan1_16,loan1_17,loan1_18,loan1_19,loan1_20,loan1_21,loan1_22,loan1_23,loan1_24,loan1_25,loan1_26,loan1_27,loan1_28,loan1_29,loan1_30,loan1_31,loan1_32,loan1_33,loan2_1,loan2_2,loan2_3,loan2_4,loan2_5,loan2_6,loan2_7,loan2_8,loan2_9,loan2_10,loan2_11,loan2_12,overdue_1,overdue_2,overdue_3,overdue_4,overdue_5,overdue_6,overdue_7,overdue_8,overdue_9,overdue_10,overdue_11,overdue_12,overdue_13,overdue_14,overdue_15,overdue_16,overdue_17,overdue_18,overdue_19,overdue_20,overdue_21,overdue_22,overdue_23,overdue_24,overdue_25,overdue_26,overdue_27,overdue_28,overdue_29,query_1,query_2,query_3,query_4,query_5,query_6,query_7,query_8,query_9,query_10,query_11
5253,0,1,48,0,0,1,1,29,0,0,1,0,0,10,1,-99,0,1,4503,1,0,19000,25000,0,0,0,0,0,1,1557,9,1,1557,0,4503,-99,3167.9167,38015,0,3,-99,0,0,18.666666,0,32,6.3333335,3,5,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,1,-99,0,0,0,0,-99,-99,-99,-99,0,0,0,0,0,0,0,0,0,0,0
5254,0,-99,-99,-99,-99,1,1,38,0,0,2,0,0,-99,1,-99,0,1,155,1,0,7000,10000,0,0,0,0,0,1,155,6,1,155,0,155,-99,1166.6666,14000,0,2,-99,0,0,8,0,12,6.5,2,2,0,0,4,2,2,2,2,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1
5255,0,-99,-99,-99,-99,3,3,44,0,0,3,0,0,-99,2,-99,0,5.455812,319105,5.455812,0,73479.25,172200,0,0,0,0,0,5.455812,50664,18,1,50664,0,58489,-99,23198.334,278380,0,5,-99,0,0,12.75,0,20,9.5,5,2,0,0,8,2,7,5,7,0,0,0,7,1,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,8,0,0,0,0,2,2,0,0,3,0
5256,0,-99,-99,-99,-99,1,2,40,0,0,1,0,0,-99,1,-99,0,1,6256,1,320000,29000,320000,0,0,25,2137,0,1,4119,5,2,4119,0,6256,-99,24084.166,289010,0,1,-99,282010,7000,122.5,0,228,97.5,2,11,0,0,8,2,3,2,3,0,0,0,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5257,0,2,127,1862,1862,1,1,34,0,0,3,0,0,8,1,-99,1.9336967,2.9792125,18918,2.9792125,400000,7500,520000,0,0,16,5349,1.3869506,13.555445,1001,59,3,3057,0.3124702,6350,-99,65987,791844,0,2,-99,785344,0,204,0,360,124.25,4,1,0,0,4,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2279,0,-99,0,0,0,0,0,0,0,0,2,1,0,1,0,4,2,1,0,1,1
5258,0,-99,-99,-99,-99,1,1,36,0,0,2,0,0,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,2,1,1,2,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,-99,-99,-99,0,0,-99,-99,-99,-99,0,-99,1,-99,-99,-99,-99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5259,0,2,45,300,1650,1,1,36,0,0,3,0,0,12,1,-99,4.6836667,1,14051,1,1440000,93333.336,1440000,0,0,63,9624,1.4756666,1,3093,29,3,9624,3.208,14051,-99,149721.75,1796661,0,6,-99,1284000,400000,65.28571,0,360,55.714287,4,2,35.747,0,15,2,7,4,7,3.1776667,5.240667,0,7,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10127,1,-99,0,0,0,0,0,0,0,0,3,0,1,1,0,3,2,0,0,3,0
5260,0,-99,-99,-99,-99,1,1,33,0,0,2,0,0,-99,1,-99,0,1,5618,1,160000,140250,400000,0,0,10,986,0,1,2413,6,3,2413,0,5618,-99,55246.332,662956,0,4,-99,123221,393365,86.2,0,300,54.6,2,5,0,0,10,2,4,3,4,0,0,0,3,1,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,0,0,1,0
5261,0,-99,-99,-99,-99,1,1,38,0,0,1,0,0,-99,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,1,1,1,1,1,0,0,0,1,0,0,-99,0,0,0,0,0,0,0,-99,-99,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,1,1,1,2,0,2,3,1,0,1,1
5262,0,-99,-99,-99,-99,3,3,32,0,0,4,0,0,-99,1,-99,0,3.802969,48929,3.802969,510000,108033.336,510000,0,0,32,3052,0,4.6746483,7007,29,3,7007,0,12866,-99,64443.5,773322,0,3,-99,493322,0,105.75,0,360,96.75,4,2,0,0,17,2,9,6,9,0,0,0,9,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,3,0,0,0,4,4,1,0,6,1
5263,0,-99,-99,-99,-99,1,2,26,0,0,1,0,0,-99,1,-99,0,1,23660,1,750000,28422,750000,0,0,11,4207,0,1,17741,7,2,17741,0,23660,-99,65950.664,791408,0,4,-99,721228,0,86.4,0,360,70.6,4,2,0,0,13,11,13,3,13,0,0,0,13,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,129,2,-99,0,0,0,0,0,0,0,0,8,0,1,1,0,4,4,0,0,6,0
5264,0,3,202,252,252,1,2,33,0,0,0,0,0,2,2,-99,4.6383333,1.7752498,8349,1.7752498,0,9966,24200,0,0,0,0,4.6383333,1.7752498,4028,4,1,4028,2.2377777,4703,-99,627.6667,7532,0,3,-99,0,0,8,0,12,3.6666667,3,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,-99,-99,-99,-99,6,0,1,1,0,1,1,0,0,1,0
5265,0,-99,-99,-99,-99,2,2,36,0,0,3,0,0,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,7,2,7,4,7,0,0,0,7,0,0,-99,0,0,0,0,0,0,0,-99,-99,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,1,5,0,0,0,4,4,4,0,0,4
5266,0,2,192,2252,2252,1,1,37,0,0,5,0,0,2,1,-99,3.8853285,1,54686,1,2790000,175428.58,2790000,0,0,32,0,3.8853285,1,16691,31,3,16691,1.1858615,54686,-99,306488.25,3677859,0,8,-99,2658510,280582,67.625,0,360,48.11111,6,5,0.42841917,0,11,2,5,3,5,0.31580818,0.31580818,0,5,3,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,6,3,0,3,0,5,5,3,0,4,3
5267,0,-99,-99,-99,-99,2,3,33,0,0,1,0,0,-99,1,-99,0,2.959542,15508,2.959542,390000,25263.334,390000,0,0,9,2046,0,4.2147775,1652,38,2,2046,0,5240,-99,39126.832,469522,0,6,-99,349921,0,70.28571,0,360,51,6,1,0,0,8,2,4,6,7,0,0,0,6,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,1,1
5268,0,1,96,1246,1246,1,1,35,0,0,4,0,0,9,1,-99,0.1870305,1,971,1,0,5333.3335,9900,0,0,0,0,0.1870305,1,852,21,1,852,0.16410916,971,-99,894.75,10737,0,3,-99,0,0,12,0,12,8,3,2,10.213098,0,13,2,9,7,10,1.4199679,3.0635633,0,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,1,1,1,0,1,1,0,0,2,0
5269,0,1,54,3018,3018,1,1,27,0,0,2,0,0,10,1,-99,0.5099404,1,7695,1,0,140072.67,200000,0,0,0,0,0.5099404,1,4995,29,1,4995,0.33101392,7695,-99,34131.75,409581,0,3,-99,0,0,20,0,24,12.666667,3,5,2.4966202,0,8,2,4,2,4,1.707621,1.707621,0,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1
5270,0,-99,-99,-99,-99,1,1,33,0,0,1,0,0,-99,1,-99,0,1.3584906,3456,1.3584906,0,45750,80000,0,0,0,0,0,1.3584906,2544,10,2,2544,0,2544,-99,5101.75,61221,1,2,-99,0,0,31,36,36,17,2,15,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,-99,-99,-99,-99,0,0,0,0,0,0,0,0,0,0,0
5271,0,-99,-99,-99,-99,1,1,26,0,0,1,0,0,-99,1,-99,0,1,1059,1,0,28700,28700,0,0,0,0,0,1,1059,14,1,1059,0,1059,-99,1674.75,20097,0,1,-99,0,0,21,0,21,12,1,11,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,-99,-99,-99,-99,1,0,0,0,0,0,0,0,0,0,0
5272,0,-99,-99,-99,-99,1,1,32,0,0,2,0,0,-99,2,-99,0,1,16823,1,849000,117000,849000,0,0,23,4796,0,1,7580,3,2,7580,0,16823,-99,88908.336,1066900,0,3,-99,834786,0,141.33333,0,360,99.5,4,5,0,0,15,2,9,5,9,0,0,0,9,2,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,9,2,1,1,0,1,1,0,0,4,0
5273,0,1,67,0,0,0,1,30,0,0,0,0,0,42,1,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,2.3627875,0,8,2,6,4,6,0.10724739,0.18501742,0,6,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
5274,0,-99,-99,-99,-99,0,1,43,0,0,0,0,0,-99,1,-99,0,1,1745,1,262000,0,262000,0,0,22,1745,0,0,0,1,1,1745,0,1745,-99,14757.167,177086,0,0,-99,177086,0,240,0,240,130,1,113,0,0,2,1,2,2,2,0,0,0,2,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,4,0,1,1,0,1,1,0,0,2,0
5275,0,-99,-99,-99,-99,1,1,47,0,0,2,0,0,-99,1,-99,0,1,3489,1,0,61000,61000,0,0,0,0,0,1,3489,9,1,3489,0,3489,-99,3689.5,44274,0,1,-99,0,0,39,0,39,12,1,28,0,0,3,2,1,1,1,0,0,0,1,2,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5276,0,1,121,0,0,1,1,44,0,0,2,0,0,81,1,-99,3.1310945,1.0018306,12587,1.0018306,310000,91740.164,310000,0,0,31,2029,2.626368,1,4758,18,2,4758,1.1835821,12564,-99,65360.918,784331,0,7,-99,284833,0,62.666668,0,240,44.857143,6,2,0.04800995,0,7,2,2,2,2,0.04800995,0.04800995,0,2,2,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,6,0,2,2,0,3,2,0,0,4,0
5277,0,-99,-99,-99,-99,1,2,28,0,0,5,0,0,-99,1,-99,0,1,3611,1,0,27015,90860,0,0,0,0,0,1,2610,244,2,2610,0,3611,-99,5219,62628,1,4,-99,0,0,18,36,36,13.5,3,1,0,0,8,2,5,4,5,0,0,0,5,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
5278,0,-99,-99,-99,-99,1,1,39,0,0,2,0,0,-99,1,-99,0,1.1597189,7261,1.1597189,0,85100,100000,0,0,0,0,0,1.1597189,6261,9,2,6261,0,6261,-99,12455.583,149467,0,2,-99,0,49467,22,0,22,12,2,6,0,0,4,1,3,3,3,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
5279,0,2,190,0,0,0,1,48,0,0,0,0,0,106,1,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,2,2,1,2,0,0,0,2,2,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1
5280,0,-99,-99,-99,-99,0,1,53,0,0,0,0,0,-99,1,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
5281,0,-99,-99,-99,-99,2,2,53,0,0,1,0,0,-99,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,1,1,0,0,0,0,0,0,0,1,0,-99,0,0,0,0,0,0,0,-99,-99,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1
5282,0,2,87,0,1862,2,2,41,0,0,3,0,0,21,1,-99,0.40382385,1,3133,1,0,151000,200000,0,0,0,0,0.40382385,1,3133,4,1,3133,0.40382385,3133,-99,23864.75,286377,0,2,-99,0,0,30,0,36,27,2,1,3.9566488,0,10,2,5,4,5,0.18174006,0.18174006,0,4,4,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,3,0,2,3,0,2,3,0,0,2,0
5283,0,-99,-99,-99,-99,2,3,38,0,0,1,0,0,-99,1,-99,0,1,9348,1,0,92050,178000,0,0,0,0,0,1,9348,5,2,9348,0,9348,-99,9404.167,112850,0,2,-99,0,106750,16,0,20,7.5,2,1,0,0,9,2,6,3,7,0,0,0,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,1,1,0,2,2,0,0,2,0
5284,0,-99,-99,-99,-99,2,2,34,0,0,4,0,0,-99,2,-99,0,1,4523,1,550000,6000,550000,0,0,42,3871,0,1,652,3,2,3871,0,4523,-99,44446.168,533354,0,1,-99,529154,0,125,0,240,116,2,7,0,0,18,11,15,3,15,0,0,0,15,2,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5285,0,-99,-99,-99,-99,2,2,40,0,0,3,0,0,-99,1,-99,0,2.0212479,128422,2.0212479,720000,96391,720000,0,0,24,4723,0,2.1032596,30015,206,3,30015,0,63536,-99,90035.414,1080425,0,10,-99,533442,140600,41.1,0,240,26.363636,7,2,0,0,8,2,3,2,3,0,0,0,3,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,26,2,3,4,0,9,8,1,0,14,1
5286,0,1,73,0,0,3,3,30,0,0,4,0,0,9,1,-99,0,1,1676,1,200000,0,200000,0,0,40,1676,0,0,0,4,1,1676,0,1676,-99,16430.584,197167,0,0,-99,197167,0,179,0,179,175,1,6,0,0,13,2,8,5,8,0,0,0,8,3,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,4,1,0,0,0,2,1,1,0,2,1
5287,0,-99,-99,-99,-99,0,1,33,0,0,0,0,0,-99,2,-99,0,1,2571,1,0,44900,44900,0,0,0,0,0,1,2571,1,1,2571,0,2571,-99,1761.25,21135,0,1,-99,0,0,12,0,12,9,1,17,0,0,5,1,4,4,4,0,0,0,3,1,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,2,1,1,1,0,1,1,0,0,2,0
5288,0,2,241,0,1744,2,2,44,0,0,3,0,0,13,1,-99,0.58995414,1,4287,1,0,18341.363,33000,0,0,0,0,0.58995414,1,3667,77,2,3667,0.504633,4287,2,19593,235116,0,14,2,0,0,5.6666665,0,12,4.111111,8,1,14.831697,0,37,5,33,12,34,2.593899,13.668303,0,32,3,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,31,6,9,11,0,25,23,5,0,20,5
5289,0,-99,-99,-99,-99,1,2,33,0,0,1,0,0,-99,1,-99,0,1,1181,1,0,45000,45000,0,0,0,0,0,1,1181,17,1,1181,0,1181,-99,3055.5833,36667,0,1,-99,0,36667,21,0,21,10,1,13,0,0,1,1,1,1,1,0,0,0,1,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
5290,0,2,253,0,0,1,1,46,0,0,2,0,0,170,1,-99,1044.88,43.73713,104488,43.73713,0,64650,103000,0,0,0,0,1044.88,43.73713,2389,2,1,2389,23.89,2389,-99,9891.667,118700,0,2,-99,0,0,14,0,16,11,2,8,134.35,0,5,2,5,2,5,5.07,7.78,0,5,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,3,2,0,0,0,2,2,1,0,2,1
5291,0,-99,-99,-99,-99,2,3,38,0,0,4,0,0,-99,1,-99,0,1,16812,1,0,197450,390000,0,0,0,0,0,1,16370,20,2,16370,0,16812,-99,4240.0835,50881,0,2,-99,0,48357,13,0,13,6,2,8,0,0,5,2,4,3,4,0,0,0,3,1,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,6,0,2,2,0,2,2,0,0,2,0
5292,0,1,92,788,788,1,1,33,0,0,3,0,0,2,2,-99,4.291675,1,24156,1,0,56685.715,82000,0,0,0,0,4.291675,1,5982,33,1,5982,1.0627918,24156,-99,24980.334,299764,0,7,-99,0,0,14.571428,0,29,9.285714,5,4,0.54703045,0,1,1,1,1,1,0.54703045,0.54703045,0,1,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,14,0,1,1,0,3,3,0,0,10,0
5293,0,-99,-99,-99,-99,0,2,26,0,0,0,0,0,-99,1,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-99,250,3000,0,1,-99,0,0,0,0,0,6,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,1,1,1,1,0,2,2,1,0,1,1
5294,0,3,145,0,0,3,3,37,0,0,5,0,0,117,1,-99,5.331403,1,14728,1,0,235200,800000,0,0,0,0,5.331403,1,8678,18,1,8678,3.1413574,14728,-99,97366.664,1168400,0,5,-99,0,0,31.8,0,37,26.8,2,3,82.9495,0,20,3,16,10,16,2.6095927,9.228959,0,16,2,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,5,0,0,0,0,2,2,0,0,2,0
5295,0,4,117,225,225,1,2,26,0,0,3,0,0,11,1,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,4.7647367,0,9,2,7,2,7,0.15631579,0.29263157,0,7,1,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
5296,0,-99,-99,-99,-99,4,4,34,0,0,5,0,0,-99,1,-99,0,1.836988,66769,1.836988,1310000,24281.555,1310000,0,0,29,7352,0,2.0492153,8079,82,3,8079,0,36347,-99,115463.5,1385562,0,20,-99,1106222,58573,35.42105,0,360,24,7,1,0,0,15,3,10,5,10,0,0,0,10,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20,1,5,5,0,9,6,1,0,18,1
5297,0,2,102,306,306,1,4,34,0,0,0,0,0,10,1,-99,3.244706,1.1004122,8274,1.1004122,0,23216.666,79100,0,0,0,0,3.244706,1.1004122,3596,11,1,3596,1.4101961,7519,-99,9749.75,116997,0,7,-99,0,0,15,0,30,9.857142,4,1,20.419607,0,4,2,2,2,2,2.9870589,3.737647,0,2,2,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0
5298,0,2,86,1970,1970,1,1,43,0,0,4,0,0,7,1,-99,0.19041625,1,1563,1,0,67740,150000,0,0,0,0,0.19041625,1,605,51,1,605,0.07370558,1563,-99,56450,677400,0,10,-99,0,0,12,0,12,5,4,1,1.9709239,0,13,2,10,7,10,1.3095229,1.9626396,0,10,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,5,3,1,3,0,4,4,3,0,2,3
5299,0,-99,-99,-99,-99,1,1,47,0,0,2,0,0,-99,1,-99,0,1,2552,1,210000,23500,210000,0,0,3,1725,0,1,827,1,2,1725,0,2552,-99,13488.167,161858,0,1,-99,140000,0,101,0,180,65.5,2,13,0,0,3,1,3,2,3,0,0,0,2,1,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
5300,0,1,188,0,0,1,1,38,0,0,1,0,0,137,2,-99,32.369232,1.0978346,8416,1.0978346,0,18871.428,69500,0,0,0,0,32.369232,1.0978346,3499,11,1,3499,13.457692,7666,2,8115,97380,0,7,2,0,0,13.428572,0,19,11.285714,4,1,0,0,2,1,1,1,1,0,0,0,0,1,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,0,0,4,0
5301,0,-99,-99,-99,-99,2,2,31,0,0,2,0,0,-99,1,-99,0,1,4832,1,0,50000,73000,0,0,0,0,0,1,2804,2,2,2804,0,4832,-99,2145.8333,25750,1,2,-99,0,0,22.5,36,36,6,2,7,0,0,1,1,1,1,1,0,0,0,1,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
5302,0,2,74,0,0,2,2,38,0,0,5,0,0,11,2,-99,0,1.4781115,61553,1.4781115,0,70857.14,265000,0,0,0,0,0,1.4781115,22086,34,1,22086,0,41643,-99,38405.082,460861,0,10,-99,0,0,15,0,24,12.5,7,1,0,0,12,2,9,7,9,0,0,0,8,3,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,7,2,0,0,0,2,2,1,0,5,1
5303,0,1,189,2082,2082,1,1,42,0,0,4,0,0,12,1,-99,0.03100865,1,269,1,0,6000,6000,0,0,0,0,0.03100865,1,269,1,1,269,0.03100865,269,-99,480.5,5766,0,1,-99,0,0,24,0,24,23,1,2,6.839078,0,14,2,5,5,5,0.4061095,0.73567724,0,5,3,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,1,3,0,0,0,3,3,2,0,1,3
5304,0,-99,-99,-99,-99,2,2,40,0,0,5,0,0,-99,2,-99,0,1,17336,1,98000,350000,500000,0,0,13,681,0,1,16655,6,3,16655,0,17336,-99,60666.918,728003,0,2,-99,63072,464931,138,0,240,76,2,3,0,0,11,2,9,5,9,0,0,0,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,1,0,1,0,1,2,0,0,5,0
5305,0,1,120,220,220,1,2,46,0,0,1,0,0,2,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,2,2,0,0,0,0,0,0,0,2,0,-99,0,0,0,0,0,0,0,-99,-99,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,1,1,1,1,0,1,1,0,0,1,1
5306,0,-99,-99,-99,-99,4,4,36,0,0,5,0,0,-99,1,-99,0,2.2048266,36728,2.2048266,320000,34000,320000,0,0,15,2614,0,2.42908,14044,6,2,14044,0,16658,-99,25299,303588,0,1,-99,303588,0,96,0,180,88,2,3,0,0,12,2,10,8,10,0,0,0,10,2,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,25,11,5,5,0,15,14,4,0,22,6
5307,0,-99,-99,-99,-99,2,3,30,0,0,1,0,0,-99,1,-99,0,2.126139,43403,2.126139,0,14042.23,96000,0,0,0,0,0,2.126139,5572,72,1,5572,0,20414,-99,12623.917,151487,0,16,-99,0,0,11.923077,0,52,5,7,1,0,0,10,2,7,3,9,0,0,0,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
