cust_id,loan2_1,loan2_2,loan2_3,loan2_4,loan2_5
14022,10,29,276400,198032,177359
14023,2,3,50000,144542,46463
14024,1,1,3000,182,175
14025,6,10,90227,88064,88048
14026,1,1,0,0,0
14027,1,2,94500,75361,81430
14028,8,11,223000,143607,110200
14029,2,2,50000,40531,40945
14030,4,6,114542,46609,37135
14031,8,10,108500,64302,91541
14032,3,3,50000,1568,9403
14033,11,22,494416,310294,320235
14034,3,6,58000,0,37452
14035,2,3,80000,37307,41417
14036,7,14,360000,148733,160677
14037,1,1,137500,2963,2963
14038,6,21,109218,14269,19819
14039,7,12,265000,127838,111180
14040,2,13,13653,2684,3485
14041,1,1,33000,0,0
14042,8,12,302001,174044,183119
14043,2,6,45000,5584,6782
14044,2,2,3001,0,0
14045,4,4,86779,70187,38488
14046,8,26,85500,37278,28870
14047,6,7,86001,24880,22369
14048,6,8,113167,30786,15847
14049,7,11,78100,75904,68221
14050,5,16,65000,621,3869
14052,4,6,88000,61545,30384
14053,1,2,14000,83,11705
14054,10,31,308791,258273,239083
14055,9,19,315111,64135,27406
14056,8,12,294000,105104,121370
14058,5,5,78000,25638,26435
14059,9,17,328658,244017,269519
14060,1,3,2000,1988,1325
14061,7,10,170733,81975,85979
14062,5,6,128000,49,81
14063,6,8,46800,41083,40593
14064,7,10,80000,26566,25234
14065,4,6,125100,47549,37922
14066,4,5,94151,88705,68822
14067,9,10,131100,141716,89831
14068,8,12,425200,207002,266776
14069,9,25,516800,312970,338820
14070,3,3,62000,24350,32532
14071,2,12,28000,0,0
14072,1,1,15000,11974,8685
14073,2,4,116000,10006,13816
14074,2,2,13000,5088,7325
14075,8,12,376909,101101,90606
14076,5,6,139347,41073,32292
14077,10,15,226080,63394,69157
14078,7,20,349548,249916,200952
14079,6,29,353500,132233,115517
14080,5,20,41000,14156,9452
14081,4,15,80400,65434,56196
14082,9,13,232447,196887,200728
14083,10,23,263000,153352,146457
14084,8,11,172900,47074,72694
14085,1,1,4000,3955,3955
14086,6,15,406000,142159,198437
14087,8,19,123000,53218,35418
14088,3,9,585000,369204,397887
14089,9,12,178001,1585,2741
14090,5,18,149000,42161,21302
14091,6,11,84200,59460,46888
14092,4,4,180000,28640,77004
14093,4,21,90000,42358,24586
14094,8,22,277000,155504,168212
14095,12,15,114000,110600,109631
14096,1,1,10000,9888,8264
14097,9,23,131998,70522,73447
14098,6,19,132000,0,9734
14099,3,9,59000,50553,53425
14100,10,13,240000,151849,122576
14101,1,2,14000,100,100
14102,4,5,22000,11309,8796
14103,6,14,102300,36990,36106
14104,7,10,180000,33195,64581
14105,10,12,218500,216293,198965
14106,7,10,153000,103638,125850
14107,4,20,23100,2551,7402
14108,15,21,765000,362356,308342
14109,7,13,101000,103708,89943
14110,3,3,92000,81947,76305
14111,4,15,335500,6181,6801
14112,3,7,139695,34953,27191
14113,8,23,661434,452745,515198
14114,1,1,27000,5957,2463
14115,14,23,743333,146087,256407
14116,8,22,111750,46628,47475
14117,11,15,478666,209669,183619
14118,6,10,558000,120859,74182
14119,1,2,3000,0,0
14120,1,1,22000,0,0
14121,4,17,120000,54964,88570
14122,5,8,66000,52249,54478
14123,2,2,30500,25542,18344
14124,3,4,27000,1082,5410
14125,4,6,90000,49479,104530
14126,8,8,168000,127860,148849
14127,11,28,342000,169027,203188
14128,1,1,25000,4483,10319
14129,1,1,10000,7941,6447
14130,1,1,5000,0,46
14131,3,3,29000,627,624
14132,3,11,110000,0,0
14133,3,3,51000,50000,45000
14134,1,10,44000,23089,11860
14135,7,12,171357,71269,53451
14136,1,3,10000,17690,11154
14137,6,10,85000,1535,21310
14139,7,23,112200,110577,110925
14140,3,4,80000,16570,17930
14141,12,19,422903,247486,242944
14142,8,23,116500,7387,7936
14143,6,14,563298,272627,159671
14144,4,4,109000,66857,21803
14145,5,7,51329,38974,39835
14146,11,31,608959,176752,181831
14147,5,6,370000,203952,174191
14148,2,2,33900,4277,13052
14149,10,33,379100,152924,140480
14150,5,6,55000,37430,25239
14151,4,12,653748,159839,123775
14153,6,7,171236,52847,46238
14154,5,6,30001,0,0
14155,7,9,1093393,37653,22270
14156,5,7,54000,23198,17934
14157,4,17,386943,262329,260723
14158,9,17,341451,220913,216230
14159,3,3,190000,102512,94698
14161,6,17,128000,98364,97403
14162,4,9,42000,1263,5147
14163,10,15,257000,264650,260949
14164,7,9,157912,11765,17377
14165,1,2,50000,33493,30782
14166,8,14,363000,164128,169001
14167,9,15,360499,339857,332174
14168,4,9,361000,25050,29489
14169,6,24,109200,81515,59818
14170,9,17,227400,91928,117398
14171,2,2,3500,0,0
14172,9,21,104000,87490,95293
14173,9,26,191400,131731,132388
14174,5,8,206161,85648,131594
14175,6,12,402000,334166,231896
14176,6,17,137000,42990,55355
14177,7,8,85000,44402,41899
14178,3,6,304000,204124,179652
14179,8,12,199375,96169,93704
14180,1,2,26000,13383,8905
14181,11,16,501820,426018,416508
14182,9,13,1446000,607350,324852
14183,5,5,131000,21648,60226
14184,13,27,231633,208402,167221
14185,10,12,372000,371650,363730
14186,4,6,74000,36873,30083
14187,2,4,26000,21998,14516
14188,7,23,79000,54849,60912
14189,2,2,113000,79232,47386
14190,3,4,15501,0,22
14191,1,1,20000,127,168
14192,8,8,309000,272664,246711
14193,4,18,49095,0,3717
14194,3,3,103600,25343,36702
14195,4,8,163000,38300,219784
14196,2,14,109000,0,49957
14197,1,1,13000,11812,8449
14198,4,14,23000,4564,9743
14199,3,7,105000,83181,77275
14200,7,21,738513,147628,148221
14201,2,2,31000,600,4807
14202,4,4,90000,63729,40088
14203,7,13,214428,193895,234014
14204,2,4,35000,7479,23267
14205,1,1,20000,20130,10065
14206,13,29,300721,108129,123209
14207,4,7,125000,0,2645
14208,6,8,229500,106429,161112
14209,6,9,83000,40604,52570
14210,2,7,136000,25159,23482
14211,2,2,15000,14991,8661
14212,1,1,50000,49816,48053
14213,1,1,10000,0,118
14214,4,5,177000,92423,97266
14215,4,4,111000,28222,15401
14216,1,2,15000,0,17
14217,2,13,100000,0,6729
14218,5,6,189501,88350,111711
14219,10,16,132001,109426,117222
14220,1,1,3000,0,0
14221,1,1,15000,2324,749
14222,10,33,156000,103532,100570
14223,5,13,196200,53472,71397
14224,8,17,164000,65953,130788
14225,6,21,257000,164530,79255
14226,2,2,54000,6545,4256
14227,12,16,512501,469655,469731
14228,10,19,223489,68529,86079
14229,6,19,132000,127170,164969
14230,7,19,581000,372825,267496
14231,1,11,3000,1982,974
14232,6,8,351667,166400,207657
14233,3,4,41000,29174,22293
14234,9,16,263500,217186,210179
14235,1,2,10000,0,83
14236,3,4,45800,45329,44087
14238,5,9,207500,190568,184596
14239,2,2,49000,10074,5315
14240,7,19,214500,105849,112890
14241,1,1,8000,0,2671
14242,3,11,58000,16374,12028
14243,8,12,674000,643859,662148
14244,3,16,114000,75125,71665
14245,4,14,79200,3576,16133
14246,5,15,550985,165889,178233
14247,4,4,198000,69038,68045
14248,2,3,46500,3790,56015
14249,1,1,10000,9818,8132
14250,7,20,97667,55269,52534
14251,9,11,249500,19964,38868
14252,5,17,180000,148945,94510
14253,2,3,55000,24852,27864
14254,5,6,199000,18324,24595
14255,11,16,274000,253854,221892
14256,7,11,128406,125680,108488
14257,15,28,473400,380143,311511
14258,7,18,201000,249683,243760
14259,1,1,0,0,0
14260,6,17,54000,21626,19742
14261,10,40,436000,375219,366554
14262,7,10,206325,182690,192716
14263,4,6,374523,335244,326923
14264,11,29,204000,140285,207032
14265,13,29,428533,216286,242329
14266,2,3,24000,13875,6416
14267,10,15,256567,94201,142447
14268,2,2,29000,14037,10922
14269,9,12,97161,90246,57680
14270,1,1,32400,29502,20918
14271,2,6,15000,4095,8581
14272,4,7,49000,44381,46833
14273,9,25,492754,184197,249222
14274,8,14,400600,287251,305223
14275,5,18,205000,86366,115187
14276,11,24,416976,273120,301665
14277,6,10,220000,29913,45600
14278,6,6,69542,44621,36154
14279,7,15,570076,266171,278891
14281,1,2,10000,1335,721
14282,10,19,320080,195186,170312
14283,1,1,30000,30301,30609
14284,2,2,30000,11790,9275
14285,7,8,160666,98033,130921
14286,4,20,374628,208069,247527
14287,8,20,367500,142099,147890
14288,6,9,207278,186296,179489
14289,6,8,178123,150525,125133
14290,10,24,248400,89589,127401
14291,8,33,441143,265887,257300
14292,14,25,369778,25268,101502
14293,7,9,130900,79061,79895
14294,6,10,144900,113990,88900
14295,2,2,41000,313,6840
14296,2,4,21000,0,146
14297,12,18,398055,22323,29546
14298,14,18,411700,308474,290388
14300,1,1,0,0,0
14301,12,29,308600,139611,160561
14302,5,7,278672,44631,63746
14303,4,9,45001,9771,21375
14304,2,3,49000,11729,4879
14305,2,3,104000,101190,85835
14306,6,11,412000,122125,132714
14307,5,9,230011,179301,138852
14308,8,16,739908,399746,252638
14309,1,1,15000,12035,9699
14310,7,10,206000,149552,139789
14311,3,5,145220,47315,50437
14312,6,19,183900,162972,162135
14313,1,2,5000,3411,2090
14314,4,5,216600,53666,68082
14315,13,20,407690,212549,220733
14316,5,7,185000,97429,85051
14317,6,17,229000,91622,85983
14318,2,2,11000,9800,6667
14319,8,9,111000,81075,74448
14320,6,17,86000,48172,52186
14321,3,5,52000,36929,66376
14322,4,15,186000,92657,97621
14323,2,3,20000,581,1660
14324,11,31,302417,264471,245779
14325,10,28,190166,101436,83607
14326,1,1,10000,526,808
14327,4,17,227813,60195,59150
14328,4,12,297115,205326,85717
14329,2,3,28000,4060,4084
14330,4,5,35000,34808,34808
14331,4,5,172000,25989,25989
14332,4,21,51014,9500,14954
14333,1,2,31767,26567,30374
14334,2,10,26000,24607,17029
14335,3,4,38000,0,4561
14336,7,17,268000,3006,1285
14337,4,9,104600,27787,41160
14338,2,3,17000,1775,296
14339,3,11,457000,985,1123
14340,5,7,110000,84534,60442
14341,5,11,92500,90994,79870
14343,2,2,49000,0,3
14344,4,15,27500,14208,22262
14345,1,1,9000,9000,6651
14346,5,5,257000,65343,86655
14347,1,3,50000,50186,49711
14348,9,23,439351,155391,234720
14349,2,3,48000,3817,4270
14350,7,22,384448,197300,168945
14351,12,27,346300,219329,114780
14352,4,5,150000,84925,87321
14353,2,2,29000,41085,21688
14354,3,14,41700,27058,10129
14355,3,5,41000,11150,14491
14356,2,12,11000,0,0
14357,11,18,381933,152360,103595
14358,11,15,464100,479840,522210
14359,5,21,72500,45464,38023
14360,6,6,44200,44089,40833
14361,7,9,458147,96812,81701
14362,9,27,345637,194618,175928
14363,7,19,205000,89226,75563
14364,7,30,230000,91675,117041
14365,3,6,153000,55266,17785
14366,11,27,415267,140563,162863
14367,9,18,374360,175802,190902
14368,3,7,130000,58979,58128
14369,11,18,482000,270698,214228
14370,7,12,45500,40725,41003
14371,1,1,10000,9956,2776
14372,2,22,27000,924,2254
14373,7,11,347386,68878,60504
14374,2,3,64000,1525,1219
14375,7,11,236000,196719,177991
14376,13,23,260800,135315,107547
14377,4,14,143000,27354,37572
14378,5,7,174153,101313,104706
14379,6,17,103000,43633,40955
14380,4,9,168300,30197,41387
14381,5,15,136500,89970,79410
14382,5,6,50000,0,8
14383,7,18,403370,265807,344740
14384,7,23,221816,0,17491
14385,4,12,40000,16843,21458
14386,8,11,251000,92449,129487
14387,1,2,30000,23999,23997
14388,1,1,10000,0,0
14389,1,3,25000,0,1667
14390,6,7,59500,61448,56590
14391,7,10,227000,130782,102320
14392,3,3,204000,0,55700
14394,5,7,222000,8984,79799
14395,10,33,459000,132734,110847
14396,2,21,116727,58313,60527
14397,5,7,106000,62318,43338
14398,2,6,162000,23918,47192
14399,2,3,35000,13356,4765
14400,2,2,128000,26224,34727
14401,11,17,287000,165938,121358
14402,2,2,15000,8048,4274
14403,1,1,8000,6,8
14404,4,6,57001,0,470
14405,3,5,67000,39801,27954
14406,7,11,265009,1902,11781
14407,13,17,694400,342025,298535
14409,1,2,8000,0,0
14410,3,3,61000,59996,21602
14411,10,19,279279,165101,144587
14412,13,28,632000,125457,64007
14413,7,17,232000,163778,136382
14414,2,2,7000,1344,2191
14415,1,1,6000,3069,2543
14416,8,17,342000,87749,211699
14417,7,18,366278,312608,309861
14418,4,5,248000,65376,100986
14419,6,13,763000,320900,357008
14420,9,15,161700,158731,155988
14421,3,5,115000,56993,40663
14422,4,6,43121,25027,28095
14423,5,6,164000,73993,58173
14424,3,5,210301,137779,134368
14425,3,4,43800,3783,7359
14426,3,4,28000,26051,26164
14427,8,18,147000,21244,22811
14428,1,2,10000,0,0
14429,4,5,155400,88341,102683
14430,4,9,110000,1028,635
14431,5,8,67500,40944,25917
14432,7,24,424500,329978,267555
14433,7,8,450833,168859,173252
14434,3,6,61800,29472,27915
14435,2,4,9000,12,863
14436,2,5,63000,38349,31913
14437,2,2,20000,20000,19043
14438,8,12,183400,163853,149030
14439,5,7,200617,79326,80941
14441,6,10,343450,113686,190713
14442,1,1,8000,194,752
14443,4,5,95682,40998,34392
14444,8,23,321100,204471,200414
14445,2,4,25000,0,0
14446,6,11,173000,5480,14865
14448,8,11,111500,27262,18695
14449,3,23,49000,8825,14877
14450,9,18,273058,240906,166793
14451,2,5,123000,30208,23109
14452,4,9,28500,25711,23594
14453,11,14,618823,366144,237236
14454,13,29,426877,343470,271030
14455,2,5,15000,6436,6403
14456,5,6,183000,170976,126143
14457,7,26,259222,204757,175379
14458,5,15,212026,77165,58739
14459,3,4,77500,26011,34496
14461,6,9,176500,135407,124627
14462,3,5,42000,21356,19461
14463,10,21,542328,166760,154445
14464,3,5,140000,127967,55365
14465,3,14,73001,18861,28344
14466,6,6,73000,51446,64213
14467,10,14,267749,230203,211014
14469,4,7,187500,127904,116113
14470,8,11,524000,452288,419135
14471,5,19,67000,8983,11485
14472,6,18,356000,225532,393996
14473,6,8,229000,212114,126325
14474,1,1,8000,0,3
14475,4,7,104000,67952,95970
14476,9,32,240478,189125,178195
14477,4,5,134000,112646,108860
14478,7,13,340000,12437,29254
14479,8,11,365300,239542,277090
14480,9,13,189400,250527,212546
14481,11,16,291600,98119,106519
14482,10,18,286500,219593,143089
14483,2,4,50071,14905,15770
14484,8,26,551000,171226,199933
14485,4,19,85000,0,2494
14486,6,17,194000,67947,30923
14488,1,2,200000,521,159640
14489,2,3,31000,0,530
14490,6,8,226416,154684,170354
14491,3,6,59000,18276,15027
14493,4,12,33000,1877,1724
14494,10,12,794000,306252,320889
14495,3,3,186000,138662,132445
14496,8,13,331000,178301,162685
14497,4,14,62000,25999,17434
14498,2,3,5000,4903,2476
14499,3,5,192000,152310,134877
14500,8,12,204000,520,395
14501,10,18,334597,235533,233778
14502,3,7,104946,60200,13532
14503,2,4,84000,24803,51819
14504,6,8,96000,7428,15678
14505,5,9,71700,37502,39471
14506,11,16,458400,225002,192586
14507,7,14,598000,165459,197408
14508,7,13,499440,200109,252641
14509,3,15,58000,0,612
14510,1,1,15000,0,264
14511,1,1,11000,850,307
14512,9,21,422200,132256,160084
14513,7,9,149400,103868,103566
14514,7,16,143000,65785,95319
14515,6,9,224000,33618,37259
14516,7,11,295000,286550,281223
14517,2,3,38000,8167,22606
14518,2,16,188000,104601,105521
14519,9,30,156500,54164,59888
14520,10,14,267006,170632,223252
14521,7,11,107261,18094,33367
14522,4,18,424000,278582,261381
14523,3,3,75000,30723,21539
14524,10,21,280892,185542,184714
14525,6,20,276733,124615,127543
14526,4,9,131000,71648,77843
14527,5,9,621642,380989,302902
14528,7,9,56500,16804,22577
14529,8,22,278128,154879,159389
14530,1,1,0,0,0
14531,2,2,52000,15500,15141
14532,6,18,168000,82001,82636
14533,3,7,62200,62099,64147
14534,9,17,363082,246776,248859
14535,3,6,54500,43692,34695
14536,10,23,308178,158511,151818
14537,7,21,98002,85603,73673
14538,8,21,145550,105479,117270
14539,5,16,104000,46918,65943
14540,7,27,273025,75372,54147
14541,4,4,100000,3265,66965
14542,5,8,214194,80508,98838
14543,1,1,12000,1,2560
14544,9,18,474001,321563,231513
14545,7,38,217900,96791,97502
14546,1,1,6000,0,0
14547,8,15,388261,250585,295971
14548,6,14,59000,0,333
14549,3,3,131500,128504,128547
14550,4,4,42000,24450,25289
14551,11,20,416167,242694,259771
14552,10,17,325700,98802,97733
14553,11,15,248000,209325,199892
14554,5,7,180000,8991,13880
14555,3,13,184333,65588,75711
14556,2,3,30500,91425,97008
14557,2,4,17000,6948,4707
14558,5,15,61000,41921,52290
14559,3,5,94500,0,42
14560,3,4,36000,5150,2544
14561,3,7,147000,41182,62376
14562,4,21,663000,49063,67356
14564,7,19,226000,40902,50295
14565,2,5,39161,39349,38780
14566,2,5,18000,6872,10011
14567,7,20,125740,115011,115967
14568,7,9,452000,401866,371159
14569,9,28,407638,212102,170463
14570,8,18,122000,92819,92036
14571,1,11,20000,0,5645
14572,12,19,365589,76783,83693
14573,3,5,74400,1973,5156
14574,9,26,92010,17483,35081
14575,4,8,178000,81205,95292
14576,6,12,470690,387287,368515
14577,4,5,271695,201760,196001
14578,8,11,439651,246615,220822
14579,8,12,366500,40208,69146
14580,6,8,194500,125947,131225
14581,4,5,18000,0,460
14582,3,5,179000,107456,79247
14583,5,19,152618,117890,88222
14584,10,30,372000,360971,358123
14585,12,21,267654,228410,250862
14586,3,3,14600,3039,6455
14587,5,6,64600,13,123
14588,7,22,235000,197448,183449
14589,2,2,3000,166,1145
14590,3,6,139500,44618,50379
14591,4,9,318324,246450,202760
14592,5,7,163000,49710,40927
14593,3,4,63000,49440,30145
14594,1,1,5000,4815,3351
14595,10,18,569093,309769,349901
14596,3,5,242000,222938,210048
14597,9,15,629472,500233,516565
14598,4,10,104535,7370,112009
14599,4,20,40000,7205,5228
14600,6,11,189700,76721,75835
14601,11,18,168000,12024,8539
14602,7,13,168000,3649,19275
14603,1,2,3900,0,0
14604,2,3,27000,2559,2484
14605,7,20,124000,65000,44922
14606,6,14,227715,56552,94490
14607,3,3,36023,0,125
14608,1,1,4000,0,0
14609,4,4,32000,5211,3511
14610,8,9,148400,143880,141668
14611,2,12,74000,18404,11280
14612,12,21,612541,270149,253052
14613,12,31,440000,331819,301241
14614,2,2,38000,0,4282
14615,4,6,206000,27927,32504
14617,1,1,50000,50250,50257
14618,4,5,50000,0,0
14619,4,14,18600,5845,4940
14620,3,18,9000,5966,5966
14621,1,1,12000,0,0
14622,4,5,161500,63181,43907
14623,5,30,196000,142239,125653
14624,7,12,468000,603,175
14625,9,13,162595,140977,137047
14626,2,3,60000,39488,39555
14627,1,2,5000,0,21
14628,2,3,52000,27376,25675
14629,7,17,80000,67814,71195
14630,3,9,197017,199655,194758
14631,1,1,5000,4999,3725
14632,2,3,34000,0,0
14633,7,8,100300,95986,95902
14634,2,3,6000,0,290
14635,1,1,0,0,147236
14636,4,16,88833,26555,22690
14637,2,3,15000,2891,1435
14638,4,5,97001,27294,36706
14639,5,8,345409,97327,102844
14640,4,23,133500,23083,15427
14641,3,4,210000,93778,100855
14642,1,1,10000,238,136
14643,8,19,129049,137952,132468
14644,2,2,83000,25158,40518
14645,10,16,216000,118718,98155
14646,4,5,84000,74045,71096
14647,3,3,48000,0,0
14648,7,9,205010,134919,92377
14649,5,16,259087,138641,153025
14650,7,30,139000,51062,95878
14651,2,2,500,0,0
14652,4,14,80000,244275,250382
14653,5,7,480000,2499,6960
14654,10,27,156400,5383,85319
14655,9,25,419606,84684,107208
14657,11,23,428278,356229,312010
14658,1,3,16000,0,8667
14659,8,11,310000,267927,277111
14660,5,12,84000,98680,163721
14661,1,11,3000,0,0
14663,7,10,140930,37015,42091
14664,3,3,43000,33000,29714
14665,5,12,123851,72785,69127
14666,1,1,9000,0,0
14667,6,9,125199,64225,86552
14668,2,2,8000,0,99
14669,2,2,16000,65,27
14670,8,12,257000,200568,196862
14671,5,7,148201,40947,32216
14672,8,27,263467,247210,173503
14673,10,24,161000,112855,105353
14674,7,8,66000,43582,46011
14675,3,4,54000,19320,16543
14676,4,4,76800,41785,22084
14677,10,15,184000,29485,37969
14678,3,3,19095,17069,7305
14679,9,14,168167,148014,122083
14680,3,3,60000,15324,18630
14681,5,11,180306,124720,140648
14682,2,3,120000,0,0
14683,4,6,90000,17298,6883
14684,7,14,128400,75339,62635
14685,5,9,79000,34807,57206
14686,1,2,50000,48963,41672
14687,10,24,773000,300919,245455
14688,6,8,203767,123470,114876
14689,8,12,330349,366828,354553
14690,3,4,141000,9551,14996
14691,4,5,64000,43075,106245
14692,4,4,106831,107231,98993
14693,7,12,204877,115350,135896
14694,1,1,54000,2186,24951
14695,3,4,54000,19303,12074
14696,8,18,181400,142715,152870
14697,8,22,150900,66803,53916
14698,5,6,430938,211906,165656
14699,2,2,44000,38859,9000
14700,10,15,191935,153335,225076
14701,4,15,114000,49067,16645
14702,4,7,160894,79237,85469
14703,1,2,40000,96916,98583
14704,7,11,132300,90002,103018
14705,5,9,141078,77928,86016
14706,4,5,96000,26667,23987
14707,5,5,262000,218968,160457
14708,5,6,194000,192146,178202
14709,7,10,51000,50847,50090
14710,2,4,74000,1958,6920
14711,9,12,134000,129894,133471
14712,2,3,21000,7619,12966
14713,9,11,90600,67533,66289
